ID,fakenews1,fakenews2,fakenews3,fnsce_press,fnsce_politician,fnsce_citizen,fnsce_enemy,fnsce_ngo,fnsce_mag,fnsce_tv,fnsce_internet,fnsce_mobile,fnsce_nbr,fndt_gov,fndt_con,fndt_dem,fndt_pln,fndt_press,fn_self,fn_other,fncheck_friend,fncheck_book,fncheck_expert,fncheck_factcheck,fnrespond1,fnrespond_2,fnrespond_3,fnrespond_4,fn_edu,v_o_1,v_o_2,v_o_3,v_o_4,v_o_5,v_o_6,fc,fc_usage,fc_power,tfc,tfc_power,fnresponsibility_src,fnresponsibility_press,fnresponsibility_official,fnresponsibility_platform,fnresponsibility_citizen,fnlaws,fn_gov,fn_tech,party,pan,city,sex,age,edu,job,job_other,incomelevel,classlevel,monthincome_self,monthincome_family,father,father_other,mother,mother_other,partner,partner_other,carlis,motorlis,CDC,vaccines,@2024president,dppscore,kmtscore,tppscore,nppscore,tspscore,pfpscore,npscore,tsaiscore,laiscore,chuscore,houscore,koscore,usascore,chinascore,taiwanese,chinese,ethic,sovereignty,cultrue,fakenews_indicator
RUZQYRE,1,1,3,1,2,1,2,1,1,2,2,2,1,0,1,1,0,0,2,3,1,0,1,0,1,0,0,0,3,1,1,1,0,0,0,0,,2.0,0,,3,3,3,3,3,3,0,0,6.0,2,1,0,3,2,2,12,1.0,1.0,7,6,7,5,7,5,6,3,1,0,1,2,4.0,4.0,1.0,3.0,4.0,2.0,2.0,1.0,5.0,6.0,1.0,2.0,5.0,5.0,1.0,3,1,1,4,1,
SHBJHNE,1,1,2,1,1,2,2,1,1,1,2,1,1,0,1,0,0,1,2,2,0,0,0,0,1,1,0,0,2,1,1,0,0,1,0,0,1.0,2.0,0,,2,2,3,2,2,2,1,1,6.0,1,11,1,6,4,8,12,5.0,5.0,10,10,7,5,7,5,8,3,0,0,1,2,1.0,3.0,3.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,4.0,3,1,0,2,2,3.0
XJIITKX,1,2,2,3,3,1,1,1,1,3,3,3,2,0,1,0,0,0,2,2,1,0,1,1,1,1,1,0,3,0,1,0,0,0,0,1,1.0,2.0,0,,3,3,3,3,2,2,0,1,2.0,2,11,1,0,2,3,12,4.0,5.0,7,10,7,5,7,5,6,3,1,0,1,3,1.0,2.0,4.0,7.0,5.0,3.0,1.0,1.0,4.0,6.0,7.0,8.0,10.0,7.0,1.0,3,0,0,4,3,8.0
ZNFOYGI,1,1,2,1,1,1,2,2,2,2,3,3,1,0,0,0,0,0,3,3,1,1,1,1,1,0,0,0,3,1,0,1,0,0,0,1,1.0,1.0,1,1.0,2,2,2,2,2,2,0,0,6.0,1,19,0,5,4,2,12,3.0,3.0,6,10,7,5,7,5,8,3,0,0,0,2,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,2.0,1.0,2,1,0,3,2,8.0
GVEBLHO,1,1,3,3,2,1,1,1,2,3,3,2,1,0,0,0,0,0,1,2,1,1,0,0,1,1,1,1,3,1,1,0,1,1,0,1,1.0,2.0,1,2.0,3,3,3,3,3,3,0,1,6.0,2,12,0,1,2,12,12,4.0,4.0,7,8,7,5,7,5,6,3,0,0,0,3,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,3.0,8.0,3.0,8.0,4.0,2,1,0,4,3,9.0
FDYCNLR,1,1,1,2,2,1,2,2,2,2,2,2,3,0,0,0,0,0,2,2,1,1,1,1,1,1,1,0,2,1,1,1,0,1,0,1,1.0,2.0,1,2.0,3,3,3,3,3,3,0,0,6.0,1,20,0,3,3,0,12,4.0,4.0,8,10,7,5,7,5,8,3,0,0,1,3,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,8.0,8.0,8.0,5.0,3,1,0,4,2,10.0
EOBPDQR,1,1,1,1,1,2,1,1,2,1,1,2,2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,1.0,1.0,1,2.0,2,2,2,2,2,2,0,0,6.0,3,14,0,2,2,0,12,7.0,8.0,8,8,7,5,7,5,6,3,0,0,1,2,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,8.0,8.0,3.0,1.0,3,0,1,4,2,3.0
SUBGRSC,1,1,2,1,1,2,3,1,1,1,2,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,3,1,0,0,1,1,1,1,2.0,2.0,1,2.0,2,2,2,2,2,3,0,0,5.0,3,14,0,4,2,5,12,4.0,5.0,8,8,7,5,6,5,8,3,0,0,0,0,4.0,8.0,4.0,8.0,8.0,5.0,2.0,3.0,7.0,10.0,6.0,8.0,10.0,6.0,3.0,3,0,1,4,2,8.0
URGDBGJ,1,1,2,2,1,1,1,1,1,1,2,2,1,0,1,1,0,0,2,2,1,0,1,1,1,0,1,0,3,1,1,1,0,0,0,1,1.0,2.0,1,2.0,2,3,3,2,2,2,1,1,4.0,2,20,1,3,2,0,12,5.0,5.0,8,9,7,5,7,5,6,3,0,0,1,2,2.0,4.0,3.0,5.0,8.0,1.0,3.0,1.0,5.0,6.0,1.0,8.0,6.0,7.0,2.0,3,1,0,3,2,8.0
TUVNFKX,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,1,1,1,1,0,1,0,3,0,1,1,0,0,0,1,1.0,2.0,1,2.0,0,3,3,3,2,2,1,1,6.0,3,20,1,1,2,4,12,4.0,4.0,6,9,0,5,0,5,6,3,0,0,1,3,2.0,6.0,4.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,4.0,6.0,5.0,6.0,1.0,3,0,0,4,2,9.0
TNWJMBU,1,2,3,3,2,1,3,2,3,3,3,3,2,1,1,2,0,0,0,3,0,1,1,1,1,1,1,1,3,1,1,1,0,0,0,1,1.0,2.0,1,2.0,2,3,3,2,1,3,0,0,1.0,2,1,1,3,2,4,12,1.0,1.0,7,7,5,5,5,5,6,3,0,0,0,3,7.0,6.0,3.0,4.0,2.0,7.0,1.0,1.0,7.0,6.0,1.0,2.0,3.0,7.0,2.0,3,0,1,4,1,10.0
OGAADEQ,1,2,3,3,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,2,1,1,1,1,1,1,1,0,3,0,1,1,0,1,0,0,,1.0,1,2.0,2,2,2,2,2,2,0,0,6.0,2,1,1,6,4,6,12,5.0,5.0,9,0,7,5,7,5,8,3,0,0,0,4,3.0,7.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,8.0,2.0,2,0,1,3,2,
EISWWCL,1,1,2,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,0,0,1,1,0,0,2,1,1,0,0,1,0,1,,0.0,1,0.0,3,2,2,2,2,1,1,1,2.0,1,11,1,5,3,5,12,3.0,3.0,6,8,7,5,7,5,6,3,0,1,1,0,1.0,1.0,4.0,9.0,5.0,1.0,4.0,3.0,1.0,3.0,3.0,8.0,9.0,7.0,3.0,2,1,0,3,1,
GBPBGRK,1,1,2,1,2,2,1,1,1,1,2,2,2,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,2,1,1,1,1,1,0,1,1.0,2.0,0,,3,3,3,2,2,2,0,0,6.0,2,14,0,2,2,2,12,5.0,4.0,8,0,6,5,6,5,6,3,0,0,0,3,1.0,6.0,2.0,5.0,5.0,4.0,2.0,2.0,5.0,5.0,2.0,5.0,6.0,5.0,2.0,1,0,1,4,1,4.0
GLNDCVN,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,1,2,1,0,0,0,1,0,0,0,3,1,1,1,0,0,0,1,2.0,2.0,1,2.0,2,3,3,3,2,2,0,0,6.0,1,9,0,4,2,2,12,4.0,4.0,8,10,7,5,7,5,8,3,0,0,0,3,3.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,6.0,6.0,3.0,6.0,4.0,5.0,2.0,2,0,0,4,2,6.0
LIJHNUU,1,2,2,2,2,1,2,2,2,1,2,2,1,0,1,1,0,0,1,2,1,1,1,1,1,1,1,1,3,1,1,1,0,0,0,1,1.0,2.0,0,,3,3,3,2,2,2,0,0,6.0,2,9,0,4,2,2,12,5.0,4.0,8,10,7,5,7,5,8,3,0,0,0,3,3.0,6.0,4.0,4.0,4.0,4.0,2.0,2.0,6.0,6.0,4.0,6.0,4.0,5.0,3.0,2,0,0,4,2,10.0
BZTYHAJ,1,1,2,2,2,1,2,2,1,2,2,2,1,0,1,1,0,0,1,2,1,1,1,1,1,1,0,1,3,0,1,1,0,0,0,1,1.0,2.0,0,,2,2,2,2,2,2,0,0,6.0,2,20,0,0,3,0,12,3.0,3.0,7,8,6,5,7,5,6,3,0,0,1,3,7.0,4.0,2.0,1.0,5.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,5.0,1.0,2,0,1,4,2,9.0
EDGUKDF,1,2,3,2,2,1,1,1,2,2,2,1,1,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,3,1,0,1,0,0,1,0,,2.0,0,,3,3,2,2,2,3,0,0,6.0,2,3,1,1,4,0,12,3.0,3.0,6,9,6,5,7,5,6,3,1,0,1,2,1.0,2.0,1.0,6.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,7.0,8.0,8.0,1.0,2,1,0,4,1,
SPMXHIZ,1,1,2,2,2,1,2,2,1,2,3,2,2,0,0,1,0,0,2,2,1,1,0,0,1,1,1,0,3,1,1,1,0,0,0,1,1.0,2.0,0,,3,2,2,2,2,2,0,0,6.0,2,20,0,1,2,6,12,6.0,6.0,6,2,7,5,7,5,6,3,0,0,0,1,3.0,7.0,5.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,5.0,7.0,5.0,6.0,2.0,2,1,0,3,1,7.0
LWAOTVR,1,2,2,3,3,1,2,3,3,3,3,3,2,0,1,0,0,0,1,3,1,1,1,1,1,0,0,0,3,0,1,1,0,1,0,1,,0.0,1,0.0,3,3,3,2,2,1,1,1,2.0,2,17,1,2,3,0,12,7.0,6.0,8,8,7,5,7,5,6,3,1,0,0,3,1.0,1.0,2.0,8.0,2.0,1.0,4.0,1.0,1.0,4.0,3.0,7.0,9.0,6.0,2.0,2,1,0,4,2,
XSUOFHL,1,2,2,2,2,2,2,2,2,2,2,1,1,0,1,1,0,0,2,2,1,0,1,0,1,1,0,0,2,0,1,1,0,0,0,0,,1.0,0,,2,3,3,3,2,3,0,0,6.0,3,20,0,1,2,0,12,5.0,3.0,8,10,5,5,5,5,6,3,1,0,0,3,1.0,5.0,5.0,5.0,6.0,3.0,3.0,3.0,4.0,5.0,6.0,6.0,7.0,4.0,3.0,3,1,1,4,1,
YDERDOV,1,1,2,2,3,1,3,1,2,3,3,2,2,1,1,1,0,0,2,3,1,0,0,1,1,0,0,0,2,1,1,0,0,0,0,1,1.0,2.0,1,2.0,2,3,2,3,1,3,0,0,5.0,2,10,1,3,2,9,12,3.0,3.0,6,0,0,5,0,5,6,3,0,0,0,3,7.0,6.0,2.0,5.0,5.0,5.0,3.0,1.0,6.0,5.0,2.0,4.0,5.0,6.0,1.0,2,0,0,3,2,6.0
FFKWHHS,1,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2,2,1,1,2,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,1,,2.0,0,,2,2,2,2,2,2,0,0,2.0,2,20,1,0,2,4,12,7.0,4.0,8,1,0,5,0,5,6,3,0,0,1,2,4.0,8.0,1.0,8.0,3.0,1.0,1.0,1.0,9.0,7.0,1.0,1.0,2.0,9.0,1.0,2,0,1,4,2,
VFKSGOZ,1,1,2,1,2,2,2,1,3,2,3,2,1,0,1,0,0,0,2,2,1,1,1,1,1,0,1,0,2,1,1,1,0,0,1,1,1.0,2.0,1,2.0,2,2,2,3,2,2,1,0,2.0,2,11,0,5,2,0,12,8.0,7.0,6,1,7,5,7,5,6,3,1,0,1,2,2.0,6.0,3.0,9.0,7.0,3.0,8.0,2.0,8.0,6.0,7.0,7.0,8.0,8.0,4.0,3,1,1,4,2,9.0
LEGKZYC,1,1,1,1,2,1,1,1,1,2,2,2,3,0,0,0,0,0,2,2,1,1,1,1,1,0,1,0,2,1,1,1,1,1,0,0,,2.0,1,2.0,3,3,3,3,2,3,1,0,6.0,1,20,0,3,3,0,12,3.0,3.0,8,0,7,5,7,5,8,3,0,0,1,2,1.0,4.0,6.0,6.0,5.0,3.0,6.0,6.0,5.0,6.0,6.0,7.0,8.0,7.0,3.0,2,1,0,4,2,
SNKRZCS,1,1,3,2,2,1,2,1,1,2,3,1,1,0,0,0,0,0,1,3,1,1,1,0,1,1,0,0,3,1,1,1,0,0,0,0,,2.0,0,,3,3,3,3,2,3,0,0,5.0,2,11,0,1,4,2,12,4.0,5.0,6,2,7,5,7,5,6,3,0,1,1,3,8.0,6.0,1.0,3.0,5.0,5.0,3.0,1.0,8.0,6.0,5.0,6.0,3.0,5.0,1.0,2,0,1,4,2,
CBFKIFX,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,0,0,0,0,3,0,1,1,0,0,0,1,2.0,2.0,0,,2,2,2,2,2,2,0,0,6.0,1,11,1,2,2,8,12,7.0,5.0,0,1,0,5,0,5,0,3,0,0,0,2,3.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,8.0,8.0,8.0,6.0,2,2,0,3,2,7.0
IMUYFDS,1,2,2,2,2,1,3,1,1,1,3,3,1,1,0,1,0,0,3,3,1,0,1,1,1,1,0,0,3,1,1,1,0,0,0,1,1.0,2.0,1,2.0,3,2,2,3,2,2,0,0,5.0,3,1,0,0,4,3,12,1.0,6.0,7,10,7,5,7,5,6,3,1,0,1,4,8.0,8.0,1.0,2.0,2.0,8.0,2.0,1.0,9.0,8.0,1.0,2.0,1.0,5.0,1.0,3,0,1,4,2,8.0
NIFCUHK,1,3,2,2,3,1,3,2,1,2,3,3,2,1,1,1,0,0,2,3,1,1,1,1,1,0,0,0,3,1,1,1,0,0,0,1,1.0,2.0,1,2.0,3,3,3,3,3,3,0,0,6.0,2,20,0,0,2,3,12,3.0,3.0,6,8,5,5,5,5,6,3,1,1,1,3,1.0,6.0,4.0,8.0,5.0,4.0,3.0,3.0,5.0,6.0,5.0,6.0,8.0,6.0,1.0,2,0,1,3,1,8.0
DIHIDDM,1,2,3,3,2,3,3,3,3,3,3,3,2,1,0,1,1,0,1,2,1,1,1,1,1,1,0,1,3,0,1,1,0,0,0,1,2.0,2.0,1,2.0,3,3,3,3,2,3,0,0,5.0,3,3,0,2,2,4,12,2.0,3.0,7,7,7,5,3,5,6,3,1,0,1,3,4.0,8.0,1.0,1.0,1.0,5.0,2.0,1.0,9.0,7.0,1.0,1.0,1.0,8.0,1.0,3,0,1,4,1,11.0
TYCPXPH,0,1,3,2,2,1,2,1,1,2,2,2,1,0,0,0,0,0,1,2,0,0,1,1,1,0,0,0,3,1,0,1,0,1,0,0,,1.0,0,,3,3,3,3,2,3,0,0,6.0,1,4,1,1,3,9,12,1.0,1.0,7,6,7,5,7,5,6,3,0,0,1,3,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,3.0,5.0,5.0,2,2,0,3,3,
GVPEGXU,1,1,2,2,2,2,2,2,1,2,3,3,1,2,1,0,0,0,1,2,0,1,1,1,1,1,0,1,3,1,1,1,0,0,0,1,2.0,2.0,1,,3,3,3,2,2,3,0,0,6.0,2,2,0,0,2,0,12,4.0,6.0,6,5,7,5,7,5,6,3,1,0,0,3,4.0,5.0,1.0,2.0,9.0,5.0,3.0,2.0,10.0,9.0,9.0,9.0,1.0,5.0,1.0,1,0,1,4,1,10.0
ZYHPJIX,1,1,2,2,2,1,2,2,2,2,2,2,2,0,1,1,0,0,1,2,1,1,1,0,1,0,0,0,3,0,1,1,0,0,0,1,,2.0,1,2.0,3,3,3,3,3,3,0,0,2.0,2,11,0,1,3,0,12,6.0,6.0,8,8,7,5,7,5,6,3,0,0,1,3,1.0,3.0,1.0,6.0,5.0,3.0,2.0,2.0,4.0,5.0,3.0,4.0,6.0,7.0,1.0,2,0,1,4,2,
RBVJPNI,1,2,2,3,3,1,3,3,2,2,2,2,1,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,3,1,1,1,0,1,0,1,1.0,2.0,1,2.0,3,3,3,3,3,3,0,0,0.0,1,10,0,2,2,8,12,4.0,5.0,6,10,7,5,7,5,6,3,1,0,1,2,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,5.0,5.0,3,2,0,3,3,11.0
XQLOWVG,1,1,2,1,1,1,1,0,0,1,1,1,0,1,1,0,2,2,1,2,0,0,0,0,1,0,0,0,2,1,1,1,0,1,0,0,,1.0,0,,2,2,2,2,2,2,0,0,2.0,2,10,1,1,2,0,12,5.0,4.0,6,6,7,5,7,5,6,3,0,0,1,3,2.0,2.0,3.0,6.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,6.0,7.0,3.0,2.0,2,0,1,4,1,
TRKQQLM,1,2,2,1,1,1,2,1,2,2,2,2,0,0,0,0,0,0,2,2,1,1,1,1,1,1,1,1,2,0,1,1,1,1,0,1,,1.0,1,2.0,2,3,3,3,2,2,0,0,6.0,1,2,1,4,2,0,12,5.0,7.0,8,0,6,5,7,5,6,3,0,0,1,3,3.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,3.0,7.0,5.0,8.0,7.0,6.0,5.0,1,1,0,3,2,
VBLPAIR,1,1,1,1,2,1,2,1,2,1,2,3,2,1,0,0,2,1,1,2,1,0,1,1,0,1,1,1,2,1,0,1,1,0,0,0,,2.0,1,2.0,1,1,1,0,1,2,0,0,6.0,2,14,0,5,4,0,12,9.0,7.0,10,0,7,5,7,5,8,3,0,0,1,2,1.0,6.0,3.0,7.0,3.0,3.0,2.0,2.0,5.0,2.0,4.0,3.0,6.0,3.0,3.0,2,1,0,3,2,
WVBHZFQ,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,2,1,1,1,1,0,1,0,1,2,1,1,1,0,0,0,1,1.0,1.0,1,1.0,2,2,2,2,2,2,1,1,0.0,1,20,0,2,3,3,12,6.0,3.0,7,2,7,5,7,5,2,3,1,0,0,2,5.0,2.0,7.0,5.0,7.0,4.0,6.0,5.0,3.0,6.0,7.0,5.0,8.0,6.0,5.0,2,1,1,4,3,9.0
QUTUVUK,1,2,3,3,3,2,3,2,2,3,3,2,1,0,1,0,0,0,2,3,0,1,1,1,1,0,0,0,3,0,1,1,0,0,0,0,1.0,2.0,0,,3,3,3,3,2,3,0,0,5.0,2,2,1,1,2,14,12,6.0,8.0,9,1,5,5,7,5,6,3,0,0,1,3,8.0,7.0,2.0,4.0,5.0,5.0,3.0,1.0,8.0,8.0,2.0,7.0,3.0,8.0,2.0,2,0,0,3,2,5.0
QMAQHGX,1,1,2,2,2,2,2,2,2,2,3,1,1,1,0,0,0,0,1,2,0,0,1,1,0,0,1,0,3,1,1,1,0,0,0,0,,1.0,1,2.0,3,3,3,2,2,2,1,0,6.0,2,12,0,1,2,8,12,5.0,5.0,6,8,7,5,7,5,6,3,0,0,1,3,1.0,6.0,5.0,8.0,6.0,6.0,6.0,5.0,8.0,5.0,5.0,5.0,9.0,7.0,3.0,2,1,0,3,2,
CBXUTIH,1,2,3,2,2,1,1,1,1,1,2,2,1,0,0,0,0,0,2,3,0,1,1,1,1,1,0,0,3,1,1,0,0,0,0,1,1.0,2.0,1,2.0,2,3,3,2,2,3,1,1,6.0,1,9,1,3,2,2,12,3.0,5.0,6,8,7,5,7,5,7,3,0,0,0,1,2.0,2.0,6.0,5.0,2.0,2.0,3.0,2.0,3.0,3.0,7.0,9.0,7.0,3.0,2.0,2,1,0,3,2,8.0
CKDZZLB,1,1,3,2,2,1,2,1,1,2,2,2,1,2,1,0,0,0,1,2,1,1,1,1,1,1,0,1,3,1,0,1,1,0,0,1,1.0,2.0,1,2.0,3,2,3,2,2,2,0,0,6.0,2,20,1,1,3,14,12,5.0,7.0,9,3,7,5,7,5,6,3,1,1,1,4,4.0,8.0,1.0,3.0,5.0,9.0,4.0,1.0,7.0,9.0,5.0,6.0,3.0,7.0,3.0,3,1,0,4,2,10.0
IITTLOC,1,1,2,1,1,1,2,1,1,1,2,2,1,2,2,2,2,2,1,2,1,1,1,1,1,1,0,0,3,1,0,1,1,0,0,0,,1.0,0,,3,3,2,3,2,3,0,0,6.0,2,12,0,7,2,2,12,5.0,5.0,8,2,7,5,7,5,8,3,0,0,1,3,4.0,6.0,2.0,2.0,4.0,6.0,3.0,2.0,6.0,7.0,4.0,8.0,2.0,8.0,1.0,3,0,1,4,2,
MQSKVIX,1,1,2,2,2,1,3,1,1,1,2,2,1,0,0,0,0,0,1,2,1,0,1,0,1,1,0,0,2,1,1,1,0,1,0,0,,1.0,0,,2,2,2,2,2,2,0,0,6.0,2,1,1,4,2,9,12,3.0,4.0,6,6,7,5,7,5,8,3,0,0,1,3,2.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1,1,0,4,2,
AXKYBKL,1,1,2,1,2,2,2,1,2,1,2,1,1,1,1,1,0,1,3,3,1,0,0,1,1,1,0,0,3,1,1,1,0,0,1,1,2.0,2.0,1,2.0,2,2,2,2,2,3,0,0,4.0,2,3,0,1,2,0,12,3.0,3.0,6,10,7,5,7,5,6,3,0,0,0,3,3.0,2.0,1.0,4.0,8.0,5.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,8.0,1.0,3,0,1,4,2,8.0
KYUWYIJ,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,2,2,1,1,1,1,0,0,0,0,3,1,1,0,0,1,0,1,1.0,1.0,0,,3,3,3,3,2,3,0,0,6.0,2,2,1,6,3,0,12,7.0,5.0,5,5,7,5,7,5,6,3,0,0,0,2,1.0,2.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,2.0,2.0,3,0,1,4,2,6.0
UTXKMHQ,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,0,0,0,1,0,0,0,2,1,1,1,1,1,1,1,1.0,1.0,0,,2,2,2,2,2,2,1,1,6.0,1,3,0,0,4,4,12,2.0,2.0,7,8,7,5,7,5,6,3,0,0,0,2,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,5.0,6.0,5.0,1.0,1,1,1,2,1,4.0
LOLDGNM,1,1,2,1,2,1,1,1,1,2,3,2,1,0,0,1,1,0,2,2,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1.0,2.0,1,2.0,2,2,3,2,2,2,1,0,2.0,2,11,1,5,2,0,12,8.0,8.0,6,0,7,5,7,5,6,3,1,0,1,3,1.0,8.0,5.0,8.0,6.0,2.0,7.0,3.0,5.0,6.0,7.0,7.0,8.0,8.0,3.0,3,1,1,3,2,10.0
DTAPTMZ,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,0,0,2,2,1,0,1,0,0,0,0,1,3,1,0,1,1,1,1,1,2.0,2.0,1,2.0,2,2,2,2,3,2,0,0,3.0,3,10,0,2,2,0,12,8.0,6.0,8,1,7,5,6,5,8,3,1,0,0,2,1.0,6.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2,1,1,3,2,7.0
GWPFLIP,1,2,3,2,2,1,1,1,1,2,3,2,1,0,0,0,0,0,2,3,1,1,1,1,1,1,1,1,3,1,1,1,0,0,0,1,1.0,2.0,1,2.0,3,3,2,2,2,3,0,0,6.0,2,14,0,3,2,6,12,7.0,7.0,8,2,5,5,7,5,6,3,1,0,1,2,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2,2,0,3,2,11.0
YNRQKKL,1,2,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,3,3,1,1,1,1,1,0,1,1,3,1,0,1,0,1,1,0,,0.0,0,,3,3,3,3,3,3,0,0,6.0,2,16,0,0,2,3,12,1.0,1.0,6,6,3,5,7,5,6,3,1,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,7.0,8.0,10.0,10.0,1.0,3,0,1,4,2,
GXCEBQG,1,1,1,2,1,1,1,2,1,1,2,1,1,0,0,1,0,0,2,2,1,1,0,1,1,1,1,1,2,0,1,1,0,0,0,1,1.0,2.0,1,2.0,2,2,2,2,2,2,0,1,2.0,2,12,1,0,2,10,12,7.0,8.0,0,5,7,5,7,5,6,3,0,0,0,3,4.0,8.0,1.0,7.0,4.0,3.0,3.0,3.0,7.0,8.0,3.0,2.0,7.0,7.0,3.0,2,1,1,4,2,10.0
QZFHSMB,0,1,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,2,3,1,1,1,1,1,1,0,0,3,1,1,1,0,1,0,1,1.0,2.0,0,,3,3,3,3,2,3,0,0,6.0,2,11,1,3,2,12,12,5.0,5.0,6,9,6,5,6,5,6,3,0,0,1,4,4.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,8.0,1.0,2,0,1,4,1,8.0
FCWRNPX,1,2,2,1,2,3,2,2,3,2,2,2,3,2,2,2,2,2,1,2,1,0,1,0,1,0,1,1,2,1,1,0,1,1,0,1,,2.0,0,,1,2,1,2,2,2,0,0,6.0,1,20,0,3,4,5,12,5.0,5.0,7,7,7,5,7,5,8,3,1,0,1,2,3.0,6.0,8.0,7.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,9.0,9.0,8.0,7.0,2,1,0,3,2,
JIBDOWM,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2,2,1,1,1,1,1,1,1,1,2,0,1,0,0,1,0,1,1.0,2.0,1,2.0,2,2,2,2,2,2,0,0,5.0,1,2,0,3,3,0,12,8.0,7.0,8,0,7,5,7,5,8,3,0,1,0,3,,8.0,5.0,7.0,8.0,7.0,8.0,6.0,7.0,8.0,8.0,7.0,8.0,7.0,8.0,2,1,1,4,2,11.0
PSZBZJH,1,2,2,2,2,1,2,2,2,1,3,3,2,0,1,1,0,0,1,2,1,1,1,1,1,0,0,0,3,0,1,0,0,0,0,1,1.0,2.0,0,,3,3,3,2,2,2,0,0,6.0,2,9,0,3,2,2,12,4.0,3.0,6,9,7,5,7,5,8,3,0,0,0,3,3.0,7.0,5.0,5.0,2.0,2.0,2.0,2.0,7.0,6.0,3.0,7.0,4.0,5.0,1.0,2,0,0,4,2,7.0
YRYISFJ,1,1,2,2,2,1,1,1,2,2,2,2,2,0,0,0,0,0,1,2,1,0,1,1,1,1,0,0,2,1,1,1,0,0,0,1,,2.0,0,,2,3,2,2,1,2,1,1,6.0,2,14,0,2,2,0,12,6.0,6.0,8,10,7,5,7,5,6,3,0,0,1,3,2.0,4.0,4.0,5.0,5.0,3.0,2.0,2.0,6.0,6.0,2.0,7.0,5.0,5.0,1.0,2,0,1,4,2,
BIRCMGE,1,2,2,3,3,2,1,3,1,2,3,2,1,1,0,0,1,0,0,3,1,1,1,1,1,1,1,0,2,1,1,1,0,0,0,1,1.0,1.0,1,0.0,2,3,2,1,1,0,1,1,0.0,1,2,1,0,2,3,12,7.0,9.0,10,3,7,5,7,5,6,3,0,0,0,3,5.0,1.0,8.0,6.0,2.0,1.0,3.0,5.0,1.0,1.0,7.0,5.0,6.0,7.0,5.0,2,2,0,2,3,10.0
